drug_name,conc,ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
quinidine,3237,54940,0.5747,NA,NA,NA,NA,19550,1.147,9214,1.389,NA,NA,230.3,0.7007
quinidine,3237,40690,0.6436,NA,NA,NA,NA,17390,1.056,8872,1.559,NA,NA,331.1,0.9365
quinidine,3237,57580,0.5536,NA,NA,NA,NA,12960,1.391,9365,1.415,NA,NA,369.2,1.364
quinidine,3237,35510,0.645,NA,NA,NA,NA,9640,1.861,9978,1.25,NA,NA,402.2,1.247
quinidine,3237,41240,0.6407,NA,NA,NA,NA,14780,1.187,9106,1.47,NA,NA,292.8,1.081
quinidine,3237,76600,0.5141,NA,NA,NA,NA,15490,1.074,9525,1.315,NA,NA,300.8,0.9653
quinidine,3237,44920,0.6393,NA,NA,NA,NA,9796,1.975,9522,1.403,NA,NA,341.5,0.8641
quinidine,3237,44680,0.6073,NA,NA,NA,NA,11710,1.508,9840,1.372,NA,NA,389.1,1.128
quinidine,3237,37540,0.7005,NA,NA,NA,NA,14700,1.32,8976,1.517,NA,NA,321.8,1.118
quinidine,3237,54640,0.5852,NA,NA,NA,NA,11140,1.802,10540,1.289,NA,NA,311,1.231
quinidine,3237,41310,0.6774,NA,NA,NA,NA,12400,1.622,10480,1.175,NA,NA,375,1.04
quinidine,3237,137300,0.448,NA,NA,NA,NA,10570,1.865,9451,1.315,NA,NA,299.7,1.132
quinidine,3237,24170,0.7706,NA,NA,NA,NA,10890,1.526,8732,1.303,NA,NA,344.7,1.138
quinidine,3237,35070,0.7131,NA,NA,NA,NA,12550,1.424,8754,1.492,NA,NA,351.3,1.061
quinidine,3237,29790,0.6768,NA,NA,NA,NA,12030,1.577,8596,1.442,NA,NA,444.5,1.297
quinidine,3237,75200,0.5449,NA,NA,NA,NA,13220,1.403,9055,1.211,NA,NA,364.9,1.172
quinidine,3237,85220,0.4919,NA,NA,NA,NA,13610,1.389,8034,1.685,NA,NA,302.7,0.8112
quinidine,3237,37310,0.6861,NA,NA,NA,NA,12730,1.362,15420,1.049,NA,NA,321.1,0.9738
quinidine,3237,45400,0.6745,NA,NA,NA,NA,15340,1.245,11310,1.143,NA,NA,243.4,0.9499
quinidine,3237,41330,0.6502,NA,NA,NA,NA,12300,1.492,9690,1.289,NA,NA,338.4,1.036
quinidine,3237,39900,0.634,NA,NA,NA,NA,11820,1.488,9180,1.321,NA,NA,358.2,1.404
quinidine,3237,64210,0.5474,NA,NA,NA,NA,9474,2.391,10900,1.266,NA,NA,355.6,1.017
quinidine,3237,49370,0.6016,NA,NA,NA,NA,10310,1.918,9575,1.399,NA,NA,285.7,1.101
quinidine,3237,66220,0.5461,NA,NA,NA,NA,10930,2.029,9012,1.567,NA,NA,344.2,1.158
quinidine,3237,36020,0.649,NA,NA,NA,NA,11780,1.602,8923,1.447,NA,NA,435.6,0.7023
quinidine,3237,44740,0.6085,NA,NA,NA,NA,10200,2.169,8923,1.404,NA,NA,341.9,1.314
quinidine,3237,48490,0.5967,NA,NA,NA,NA,11930,1.49,9299,1.299,NA,NA,387.4,1.386
quinidine,3237,72320,0.516,NA,NA,NA,NA,10300,1.718,10070,1.33,NA,NA,356.6,1.03
quinidine,3237,93380,0.4946,NA,NA,NA,NA,10730,1.614,9078,1.329,NA,NA,380.9,1.104
