V,CaMKt,cass,nai,nass,ki,kss,cansr,cajsr,cai,m,hf,hs,j,hsp,jp,mL,hL,hLp,a,iF,iS,ap,iFp,iSp,d,ff,fs,fcaf,fcas,jca,ffp,fcafp,nca,xrf,xrs,xs1,xs2,xk1,Jrelnp,Jrelp,
-87.975431,0.017982,0.000071,6.879170,6.879233,144.997263,144.997241,1.562208,1.484491,0.000073,0.007364,0.697190,0.697187,0.697167,0.453926,0.697059,0.000189,0.440534,0.184320,0.001003,0.999552,0.398549,0.000511,0.999552,0.433968,0.000000,1.000000,0.802457,1.000000,0.997759,0.999590,1.000000,1.000000,0.001417,0.000088,0.622921,0.412925,0.000193,0.996766,0.000000,0.000000,0.019164
-87.969454,0.017481,0.000073,6.888824,6.888888,144.968376,144.968354,1.588450,1.519934,0.000074,0.007368,0.696982,0.696981,0.696967,0.453686,0.696916,0.000189,0.453379,0.196766,0.001003,0.999552,0.423555,0.000511,0.999552,0.461401,0.000000,1.000000,0.812107,1.000000,0.998158,0.999675,1.000000,1.000000,0.001508,0.000043,0.601120,0.408680,0.000194,0.996768,0.000000,0.000000,0.023447
-87.969418,0.016806,0.000073,6.887252,6.887316,144.971905,144.971882,1.584830,1.520912,0.000074,0.007368,0.696981,0.696980,0.696968,0.453685,0.696930,0.000189,0.458234,0.201895,0.001003,0.999552,0.433949,0.000511,0.999552,0.472782,0.000000,1.000000,0.817131,1.000000,0.998326,0.999710,1.000000,1.000000,0.001522,0.000033,0.591966,0.404491,0.000194,0.996768,0.000000,0.000000,0.023018
-87.969331,0.016274,0.000073,6.905078,6.905143,144.967167,144.967144,1.588296,1.529270,0.000075,0.007368,0.696978,0.696977,0.696967,0.453683,0.696941,0.000189,0.464003,0.208382,0.001003,0.999552,0.447246,0.000511,0.999552,0.487298,0.000000,1.000000,0.823543,1.000000,0.998528,0.999752,1.000000,1.000000,0.001555,0.000024,0.580293,0.398229,0.000194,0.996768,0.000000,0.000000,0.018512
-87.975862,0.018175,0.000072,6.865748,6.865811,145.008827,145.008805,1.565811,1.487456,0.000073,0.007363,0.697205,0.697202,0.697181,0.453943,0.697072,0.000189,0.440218,0.184030,0.001003,0.999552,0.398103,0.000511,0.999552,0.433443,0.000000,1.000000,0.802989,1.000000,0.997775,0.999593,1.000000,1.000000,0.001420,0.000089,0.623358,0.412212,0.000193,0.996766,0.000000,0.000000,0.019538
-87.976903,0.018083,0.000072,6.847196,6.847259,145.026594,145.026572,1.565703,1.488186,0.000073,0.007363,0.697241,0.697238,0.697218,0.453986,0.697113,0.000189,0.441064,0.184787,0.001003,0.999552,0.399701,0.000511,0.999552,0.435176,0.000000,1.000000,0.804386,1.000000,0.997823,0.999603,1.000000,1.000000,0.001422,0.000085,0.621985,0.411055,0.000193,0.996766,0.000000,0.000000,0.019781
-87.979037,0.019073,0.000071,6.862963,6.863025,145.018785,145.018762,1.552886,1.462840,0.000072,0.007361,0.697315,0.697311,0.697279,0.454068,0.697047,0.000189,0.425372,0.171389,0.001003,0.999552,0.373115,0.000511,0.999552,0.405890,0.000000,1.000000,0.793127,1.000000,0.997293,0.999479,1.000000,1.000000,0.001366,0.000183,0.644872,0.417500,0.000193,0.996765,0.000000,0.000000,0.018188
-87.970133,0.016900,0.000073,6.908972,6.909037,144.963484,144.963461,1.586491,1.522301,0.000074,0.007368,0.697006,0.697005,0.696992,0.453714,0.696954,0.000189,0.458042,0.201677,0.001003,0.999552,0.433418,0.000511,0.999552,0.472218,0.000000,1.000000,0.816402,1.000000,0.998311,0.999708,1.000000,1.000000,0.001524,0.000033,0.592465,0.404718,0.000193,0.996768,0.000000,0.000000,0.018602
-87.971273,0.017405,0.000072,6.895637,6.895701,144.971992,144.971970,1.576738,1.506892,0.000073,0.007367,0.697046,0.697044,0.697028,0.453759,0.696969,0.000189,0.450774,0.194104,0.001003,0.999552,0.418142,0.000511,0.999552,0.455488,0.000000,1.000000,0.810064,1.000000,0.998081,0.999660,1.000000,1.000000,0.001476,0.000050,0.605882,0.408777,0.000193,0.996767,0.000000,0.000000,0.020957
-87.977217,0.017854,0.000071,6.850104,6.850167,145.026366,145.026344,1.561391,1.484883,0.000073,0.007362,0.697252,0.697249,0.697229,0.453999,0.697129,0.000189,0.441775,0.185434,0.001003,0.999552,0.400934,0.000511,0.999552,0.436547,0.000000,1.000000,0.804852,1.000000,0.997840,0.999607,1.000000,1.000000,0.001417,0.000082,0.620887,0.410578,0.000193,0.996766,0.000000,0.000000,0.019194
-87.972415,0.018050,0.000072,6.871505,6.871569,144.991037,144.991014,1.582115,1.508016,0.000073,0.007366,0.697085,0.697083,0.697066,0.453804,0.696989,0.000189,0.446519,0.189924,0.001003,0.999552,0.409879,0.000511,0.999552,0.446379,0.000000,1.000000,0.807004,1.000000,0.997958,0.999633,1.000000,1.000000,0.001469,0.000064,0.613123,0.411323,0.000193,0.996767,0.000000,0.000000,0.022243
-87.974248,0.017961,0.000072,6.870634,6.870697,144.998986,144.998964,1.571754,1.496287,0.000073,0.007365,0.697149,0.697147,0.697128,0.453878,0.697039,0.000189,0.443962,0.187486,0.001003,0.999552,0.404951,0.000511,0.999552,0.440981,0.000000,1.000000,0.805209,1.000000,0.997879,0.999616,1.000000,1.000000,0.001443,0.000073,0.617393,0.411738,0.000193,0.996767,0.000000,0.000000,0.020690
-87.971478,0.017024,0.000072,6.891157,6.891221,144.979461,144.979438,1.575189,1.508485,0.000074,0.007367,0.697053,0.697051,0.697037,0.453768,0.696989,0.000189,0.454196,0.197585,0.001003,0.999552,0.425255,0.000511,0.999552,0.463268,0.000000,1.000000,0.813988,1.000000,0.998214,0.999689,1.000000,1.000000,0.001484,0.000041,0.599692,0.404902,0.000193,0.996767,0.000000,0.000000,0.020098
-87.979225,0.018873,0.000071,6.858180,6.858242,145.023303,145.023281,1.552270,1.463889,0.000072,0.007361,0.697321,0.697318,0.697288,0.454077,0.697074,0.000189,0.427109,0.172788,0.001003,0.999552,0.375859,0.000511,0.999552,0.408921,0.000000,1.000000,0.794274,1.000000,0.997350,0.999492,1.000000,1.000000,0.001369,0.000169,0.642506,0.416947,0.000193,0.996765,0.000000,0.000000,0.018290
-87.972910,0.017305,0.000072,6.880018,6.880082,144.989989,144.989967,1.572090,1.502229,0.000073,0.007366,0.697102,0.697101,0.697085,0.453826,0.697024,0.000189,0.450311,0.193622,0.001003,0.999552,0.417216,0.000511,0.999552,0.454461,0.000000,1.000000,0.810349,1.000000,0.998081,0.999660,1.000000,1.000000,0.001466,0.000052,0.606688,0.408090,0.000193,0.996767,0.000000,0.000000,0.020498
-87.970648,0.017237,0.000073,6.918041,6.918106,144.957615,144.957592,1.582753,1.515335,0.000074,0.007367,0.697024,0.697022,0.697008,0.453734,0.696959,0.000189,0.454097,0.197493,0.001003,0.999552,0.424871,0.000511,0.999552,0.462881,0.000000,1.000000,0.812222,1.000000,0.998172,0.999680,1.000000,1.000000,0.001500,0.000042,0.599982,0.407683,0.000193,0.996768,0.000000,0.000000,0.017872
-87.971066,0.017249,0.000073,6.905064,6.905128,144.967344,144.967321,1.584492,1.517073,0.000074,0.007367,0.697038,0.697037,0.697023,0.453751,0.696975,0.000189,0.454264,0.197660,0.001003,0.999552,0.425216,0.000511,0.999552,0.463251,0.000000,1.000000,0.812463,1.000000,0.998177,0.999680,1.000000,1.000000,0.001505,0.000042,0.599643,0.408151,0.000193,0.996768,0.000000,0.000000,0.018765
-87.971625,0.018252,0.000072,6.888403,6.888467,144.973439,144.973417,1.581496,1.505234,0.000073,0.007367,0.697058,0.697056,0.697037,0.453772,0.696948,0.000189,0.444037,0.187582,0.001003,0.999552,0.405055,0.000511,0.999552,0.441113,0.000000,1.000000,0.803895,1.000000,0.997844,0.999607,1.000000,1.000000,0.001462,0.000073,0.617273,0.414302,0.000193,0.996767,0.000000,0.000000,0.022510
-87.976097,0.018300,0.000072,6.860695,6.860758,145.012633,145.012611,1.566884,1.487615,0.000073,0.007363,0.697213,0.697210,0.697189,0.453952,0.697073,0.000189,0.439244,0.183151,0.001003,0.999552,0.396385,0.000511,0.999552,0.431542,0.000000,1.000000,0.802363,1.000000,0.997747,0.999586,1.000000,1.000000,0.001419,0.000093,0.624852,0.412750,0.000193,0.996766,0.000000,0.000000,0.019871
-87.977981,0.019074,0.000071,6.866237,6.866299,145.013381,145.013359,1.558408,1.470136,0.000072,0.007362,0.697278,0.697275,0.697245,0.454026,0.697043,0.000189,0.428283,0.173754,0.001003,0.999552,0.377803,0.000511,0.999552,0.411060,0.000000,1.000000,0.795086,1.000000,0.997398,0.999505,1.000000,1.000000,0.001378,0.000159,0.640885,0.416294,0.000193,0.996766,0.000000,0.000000,0.018508
-87.972614,0.017966,0.000072,6.886981,6.887045,144.981598,144.981576,1.575803,1.501238,0.000073,0.007366,0.697092,0.697090,0.697072,0.453812,0.696990,0.000189,0.445459,0.188912,0.001003,0.999552,0.407774,0.000511,0.999552,0.444093,0.000000,1.000000,0.805902,1.000000,0.997917,0.999625,1.000000,1.000000,0.001454,0.000067,0.614955,0.411405,0.000193,0.996767,0.000000,0.000000,0.020764
-87.976426,0.018457,0.000071,6.864958,6.865021,145.010424,145.010402,1.564480,1.483313,0.000072,0.007363,0.697224,0.697222,0.697198,0.453965,0.697068,0.000189,0.436919,0.181087,0.001003,0.999552,0.392269,0.000511,0.999552,0.427017,0.000000,1.000000,0.800651,1.000000,0.997671,0.999569,1.000000,1.000000,0.001409,0.000105,0.628413,0.413582,0.000193,0.996766,0.000000,0.000000,0.019394
-87.971171,0.017162,0.000073,6.903351,6.903416,144.972880,144.972857,1.584669,1.518609,0.000074,0.007367,0.697042,0.697040,0.697027,0.453756,0.696983,0.000189,0.455770,0.199235,0.001003,0.999552,0.428567,0.000511,0.999552,0.466891,0.000000,1.000000,0.814936,1.000000,0.998257,0.999698,1.000000,1.000000,0.001508,0.000038,0.596808,0.404666,0.000193,0.996767,0.000000,0.000000,0.017574
-87.975684,0.018688,0.000071,6.877819,6.877882,144.998814,144.998792,1.566057,1.483529,0.000072,0.007364,0.697199,0.697196,0.697172,0.453935,0.697034,0.000189,0.435834,0.180145,0.001003,0.999552,0.390404,0.000511,0.999552,0.424967,0.000000,1.000000,0.799815,1.000000,0.997636,0.999562,1.000000,1.000000,0.001406,0.000111,0.630054,0.413680,0.000193,0.996766,0.000000,0.000000,0.018927
-87.973299,0.017145,0.000072,6.885449,6.885512,144.988144,144.988121,1.567056,1.497542,0.000073,0.007365,0.697116,0.697114,0.697099,0.453841,0.697037,0.000189,0.450262,0.193569,0.001003,0.999552,0.417053,0.000511,0.999552,0.454299,0.000000,1.000000,0.810251,1.000000,0.998076,0.999659,1.000000,1.000000,0.001456,0.000052,0.606809,0.407858,0.000193,0.996767,0.000000,0.000000,0.019681
-87.971654,0.016748,0.000073,6.904944,6.905008,144.973532,144.973509,1.578051,1.513802,0.000074,0.007366,0.697059,0.697057,0.697045,0.453776,0.697004,0.000189,0.457219,0.200770,0.001003,0.999552,0.431585,0.000511,0.999552,0.470217,0.000000,1.000000,0.816163,1.000000,0.998296,0.999706,1.000000,1.000000,0.001504,0.000035,0.594092,0.403885,0.000193,0.996767,0.000000,0.000000,0.017250
-87.970324,0.017435,0.000072,6.893533,6.893597,144.969692,144.969669,1.582738,1.513748,0.000074,0.007367,0.697013,0.697011,0.696996,0.453721,0.696942,0.000189,0.452277,0.195629,0.001003,0.999552,0.421256,0.000511,0.999552,0.458889,0.000000,1.000000,0.811337,1.000000,0.998130,0.999670,1.000000,1.000000,0.001493,0.000046,0.603165,0.408314,0.000193,0.996768,0.000000,0.000000,0.021950
-87.976583,0.018789,0.000071,6.869028,6.869091,145.006619,145.006597,1.564007,1.479657,0.000072,0.007363,0.697230,0.697227,0.697201,0.453971,0.697044,0.000189,0.433279,0.177938,0.001003,0.999552,0.386026,0.000511,0.999552,0.420138,0.000000,1.000000,0.797911,1.000000,0.997548,0.999540,1.000000,1.000000,0.001399,0.000126,0.633806,0.415359,0.000193,0.996766,0.000000,0.000000,0.019371
-87.975772,0.017641,0.000072,6.870869,6.870932,145.006838,145.006816,1.561187,1.486473,0.000073,0.007363,0.697202,0.697199,0.697181,0.453941,0.697091,0.000189,0.443894,0.187408,0.001003,0.999552,0.404763,0.000511,0.999552,0.440790,0.000000,1.000000,0.805739,1.000000,0.997887,0.999618,1.000000,1.000000,0.001423,0.000073,0.617539,0.410167,0.000193,0.996766,0.000000,0.000000,0.018802
-87.973646,0.017542,0.000072,6.881122,6.881185,144.990385,144.990363,1.568851,1.496252,0.000073,0.007365,0.697128,0.697126,0.697109,0.453855,0.697034,0.000189,0.446903,0.190281,0.001003,0.999552,0.410460,0.000511,0.999552,0.447057,0.000000,1.000000,0.807238,1.000000,0.997963,0.999634,1.000000,1.000000,0.001449,0.000062,0.612565,0.410369,0.000193,0.996767,0.000000,0.000000,0.020251
-87.970513,0.016903,0.000073,6.891173,6.891238,144.973554,144.973531,1.578813,1.513224,0.000074,0.007367,0.697019,0.697018,0.697005,0.453729,0.696961,0.000189,0.455729,0.199200,0.001003,0.999552,0.428447,0.000511,0.999552,0.466773,0.000000,1.000000,0.814713,1.000000,0.998245,0.999694,1.000000,1.000000,0.001500,0.000038,0.596823,0.405710,0.000193,0.996768,0.000000,0.000000,0.021684
-87.970159,0.016232,0.000073,6.896642,6.896707,144.970880,144.970857,1.574617,1.513515,0.000074,0.007368,0.697007,0.697006,0.696995,0.453716,0.696962,0.000189,0.460483,0.204359,0.001003,0.999552,0.438924,0.000511,0.999552,0.478241,0.000000,1.000000,0.819721,1.000000,0.998407,0.999727,1.000000,1.000000,0.001513,0.000029,0.587578,0.401367,0.000193,0.996768,0.000000,0.000000,0.021026
-87.973428,0.017733,0.000072,6.876807,6.876870,144.993683,144.993661,1.573255,1.500314,0.000073,0.007365,0.697120,0.697118,0.697101,0.453846,0.697026,0.000189,0.447035,0.190411,0.001003,0.999552,0.410834,0.000511,0.999552,0.447442,0.000000,1.000000,0.807907,1.000000,0.997986,0.999640,1.000000,1.000000,0.001454,0.000062,0.612302,0.409388,0.000193,0.996767,0.000000,0.000000,0.020314
-87.975813,0.017851,0.000072,6.865988,6.866051,145.010019,145.009997,1.564089,1.488250,0.000073,0.007363,0.697203,0.697201,0.697181,0.453942,0.697087,0.000189,0.442911,0.186494,0.001003,0.999552,0.402997,0.000511,0.999552,0.438832,0.000000,1.000000,0.805174,1.000000,0.997863,0.999613,1.000000,1.000000,0.001425,0.000077,0.619102,0.410538,0.000193,0.996766,0.000000,0.000000,0.019171
-87.975798,0.017422,0.000072,6.852012,6.852075,145.020901,145.020879,1.565980,1.494055,0.000073,0.007363,0.697203,0.697201,0.697184,0.453943,0.697111,0.000189,0.447365,0.190703,0.001003,0.999552,0.411453,0.000511,0.999552,0.448110,0.000000,1.000000,0.809038,1.000000,0.998013,0.999645,1.000000,1.000000,0.001443,0.000061,0.611726,0.408261,0.000193,0.996766,0.000000,0.000000,0.019982
-87.970708,0.017077,0.000072,6.892068,6.892132,144.974210,144.974187,1.579079,1.512376,0.000074,0.007367,0.697026,0.697024,0.697011,0.453737,0.696963,0.000189,0.454498,0.197908,0.001003,0.999552,0.425872,0.000511,0.999552,0.463947,0.000000,1.000000,0.813758,1.000000,0.998212,0.999688,1.000000,1.000000,0.001494,0.000041,0.599122,0.405956,0.000193,0.996768,0.000000,0.000000,0.021206
-87.975466,0.017881,0.000072,6.868551,6.868614,145.005711,145.005689,1.565125,1.489012,0.000073,0.007364,0.697191,0.697189,0.697169,0.453928,0.697073,0.000189,0.442605,0.186213,0.001003,0.999552,0.402394,0.000511,0.999552,0.438177,0.000000,1.000000,0.804477,1.000000,0.997841,0.999608,1.000000,1.000000,0.001427,0.000078,0.619604,0.411580,0.000193,0.996766,0.000000,0.000000,0.019652
-87.970743,0.016115,0.000073,6.900325,6.900390,144.976498,144.976475,1.580578,1.521595,0.000074,0.007367,0.697027,0.697026,0.697016,0.453740,0.696989,0.000189,0.463402,0.207662,0.001003,0.999552,0.445745,0.000511,0.999552,0.485669,0.000000,1.000000,0.823224,1.000000,0.998514,0.999749,1.000000,1.000000,0.001537,0.000025,0.581611,0.397942,0.000193,0.996768,0.000000,0.000000,0.017558
-87.976043,0.018233,0.000071,6.869718,6.869781,145.007272,145.007250,1.563911,1.484824,0.000072,0.007363,0.697211,0.697208,0.697187,0.453950,0.697072,0.000189,0.439340,0.183238,0.001003,0.999552,0.396531,0.000511,0.999552,0.431716,0.000000,1.000000,0.802516,1.000000,0.997751,0.999588,1.000000,1.000000,0.001413,0.000093,0.624729,0.412015,0.000193,0.996766,0.000000,0.000000,0.018909
-87.977525,0.017508,0.000071,6.865012,6.865075,145.018459,145.018437,1.551973,1.476516,0.000072,0.007362,0.697262,0.697260,0.697241,0.454012,0.697143,0.000189,0.442205,0.185826,0.001003,0.999552,0.401584,0.000511,0.999552,0.437302,0.000000,1.000000,0.804962,1.000000,0.997839,0.999608,1.000000,1.000000,0.001402,0.000080,0.620267,0.409922,0.000193,0.996766,0.000000,0.000000,0.017557
-87.976871,0.018126,0.000071,6.864312,6.864375,145.012072,145.012049,1.559599,1.479830,0.000072,0.007363,0.697240,0.697237,0.697215,0.453984,0.697090,0.000189,0.437757,0.181821,0.001003,0.999552,0.393621,0.000511,0.999552,0.428529,0.000000,1.000000,0.800771,1.000000,0.997677,0.999570,1.000000,1.000000,0.001406,0.000101,0.627177,0.414043,0.000193,0.996766,0.000000,0.000000,0.019354
-87.973065,0.017447,0.000072,6.885200,6.885263,144.984809,144.984786,1.569898,1.498139,0.000073,0.007365,0.697108,0.697106,0.697089,0.453831,0.697019,0.000189,0.447911,0.191262,0.001003,0.999552,0.412382,0.000511,0.999552,0.449177,0.000000,1.000000,0.807692,1.000000,0.997985,0.999639,1.000000,1.000000,0.001455,0.000059,0.610867,0.410523,0.000193,0.996767,0.000000,0.000000,0.020642
-87.970906,0.017721,0.000072,6.913478,6.913543,144.962947,144.962924,1.586621,1.516650,0.000074,0.007367,0.697033,0.697031,0.697016,0.453744,0.696959,0.000189,0.451709,0.195047,0.001003,0.999552,0.420085,0.000511,0.999552,0.457605,0.000000,1.000000,0.810817,1.000000,0.998118,0.999670,1.000000,1.000000,0.001494,0.000048,0.604272,0.407703,0.000193,0.996768,0.000000,0.000000,0.017439
-87.969204,0.016685,0.000073,6.918954,6.919019,144.952750,144.952728,1.586744,1.524086,0.000074,0.007368,0.696974,0.696972,0.696961,0.453677,0.696927,0.000189,0.459825,0.203642,0.001003,0.999552,0.437361,0.000511,0.999552,0.476542,0.000000,1.000000,0.817815,1.000000,0.998361,0.999718,1.000000,1.000000,0.001534,0.000030,0.588962,0.403943,0.000194,0.996768,0.000000,0.000000,0.018800
-87.974473,0.018051,0.000072,6.895702,6.895765,144.983465,144.983443,1.572946,1.496637,0.000073,0.007364,0.697157,0.697154,0.697135,0.453887,0.697042,0.000189,0.443182,0.186757,0.001003,0.999552,0.403286,0.000511,0.999552,0.439195,0.000000,1.000000,0.803191,1.000000,0.997814,0.999601,1.000000,1.000000,0.001445,0.000076,0.618789,0.413997,0.000193,0.996767,0.000000,0.000000,0.017454
-87.974706,0.018688,0.000072,6.878042,6.878105,144.993341,144.993319,1.571271,1.489529,0.000073,0.007364,0.697165,0.697162,0.697139,0.453895,0.697009,0.000189,0.437023,0.181192,0.001003,0.999552,0.392450,0.000511,0.999552,0.427222,0.000000,1.000000,0.799963,1.000000,0.997656,0.999566,1.000000,1.000000,0.001421,0.000104,0.628270,0.414771,0.000193,0.996767,0.000000,0.000000,0.020236
-87.973637,0.017377,0.000072,6.878705,6.878769,144.993026,144.993004,1.568766,1.497599,0.000073,0.007365,0.697128,0.697126,0.697109,0.453855,0.697041,0.000189,0.448518,0.191846,0.001003,0.999552,0.413617,0.000511,0.999552,0.450519,0.000000,1.000000,0.808795,1.000000,0.998021,0.999647,1.000000,1.000000,0.001454,0.000057,0.609815,0.409125,0.000193,0.996767,0.000000,0.000000,0.020173
-87.975916,0.018531,0.000071,6.864350,6.864413,145.008616,145.008594,1.568096,1.487098,0.000072,0.007363,0.697207,0.697204,0.697181,0.453945,0.697054,0.000189,0.437470,0.181576,0.001003,0.999552,0.393264,0.000511,0.999552,0.428105,0.000000,1.000000,0.800974,1.000000,0.997689,0.999573,1.000000,1.000000,0.001416,0.000102,0.627566,0.413654,0.000193,0.996766,0.000000,0.000000,0.019928
-87.976611,0.019273,0.000071,6.879721,6.879783,144.998421,144.998398,1.563169,1.474454,0.000072,0.007363,0.697231,0.697227,0.697198,0.453970,0.696999,0.000189,0.428568,0.173997,0.001003,0.999552,0.378267,0.000511,0.999552,0.411579,0.000000,1.000000,0.794870,1.000000,0.997399,0.999506,1.000000,1.000000,0.001385,0.000157,0.640511,0.416561,0.000193,0.996766,0.000000,0.000000,0.018690
-87.970945,0.017654,0.000072,6.885601,6.885665,144.975983,144.975960,1.582754,1.511855,0.000074,0.007367,0.697034,0.697032,0.697017,0.453745,0.696955,0.000189,0.450140,0.193475,0.001003,0.999552,0.416912,0.000511,0.999552,0.454123,0.000000,1.000000,0.809414,1.000000,0.998057,0.999654,1.000000,1.000000,0.001485,0.000052,0.606946,0.410108,0.000193,0.996768,0.000000,0.000000,0.022468
-87.978610,0.018649,0.000071,6.867034,6.867096,145.016060,145.016037,1.551603,1.465376,0.000072,0.007361,0.697300,0.697297,0.697269,0.454052,0.697081,0.000189,0.429733,0.174944,0.001003,0.999552,0.380048,0.000511,0.999552,0.413565,0.000000,1.000000,0.795807,1.000000,0.997428,0.999512,1.000000,1.000000,0.001372,0.000149,0.638895,0.415837,0.000193,0.996766,0.000000,0.000000,0.017805
-87.975969,0.017692,0.000071,6.872086,6.872148,145.007001,145.006978,1.560009,1.484714,0.000073,0.007363,0.697208,0.697206,0.697187,0.453948,0.697094,0.000189,0.443194,0.186754,0.001003,0.999552,0.403464,0.000511,0.999552,0.439361,0.000000,1.000000,0.805328,1.000000,0.997867,0.999614,1.000000,1.000000,0.001418,0.000076,0.618674,0.410153,0.000193,0.996766,0.000000,0.000000,0.018448
-87.975767,0.018269,0.000071,6.871300,6.871363,145.006034,145.006011,1.565414,1.486622,0.000073,0.007363,0.697201,0.697199,0.697178,0.453939,0.697067,0.000189,0.439963,0.183801,0.001003,0.999552,0.397690,0.000511,0.999552,0.432984,0.000000,1.000000,0.803243,1.000000,0.997780,0.999595,1.000000,1.000000,0.001415,0.000090,0.623753,0.411165,0.000193,0.996766,0.000000,0.000000,0.018712
-87.973633,0.018303,0.000072,6.879504,6.879568,144.989140,144.989118,1.574430,1.496627,0.000073,0.007365,0.697127,0.697125,0.697105,0.453853,0.697004,0.000189,0.441675,0.185376,0.001003,0.999552,0.400734,0.000511,0.999552,0.436347,0.000000,1.000000,0.803084,1.000000,0.997798,0.999598,1.000000,1.000000,0.001440,0.000082,0.621074,0.413321,0.000193,0.996767,0.000000,0.000000,0.020856
-87.972843,0.017264,0.000072,6.875525,6.875589,144.993993,144.993970,1.573963,1.504956,0.000073,0.007366,0.697100,0.697098,0.697083,0.453823,0.697026,0.000189,0.451461,0.194774,0.001003,0.999552,0.419598,0.000511,0.999552,0.457059,0.000000,1.000000,0.811726,1.000000,0.998129,0.999671,1.000000,1.000000,0.001472,0.000048,0.604632,0.406820,0.000193,0.996767,0.000000,0.000000,0.020532
